symbol,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,biotype
ATP5B,ENSG00000110955,9847.265288208064,-0.07690670775989943,0.14803477186844335,-0.519517859143563,0.603399662167019,0.999963851841025,protein_coding
MAP4,ENSG00000047849,9757.596747668707,-0.09100422545888216,0.2035998019977501,-0.44697600177375324,0.6548923873004495,0.999963851841025,protein_coding
RPL18,ENSG00000063177,9782.945698465484,0.03944603797448304,0.11045550263250627,0.35712152889044346,0.7210008280307194,0.999963851841025,protein_coding
IL6ST,ENSG00000134352,9673.698160504611,-0.16718998132231416,0.14387753903361997,-1.1620297542290237,0.24522337901873317,0.999963851841025,protein_coding
HMGN2,ENSG00000198830,9617.35572062229,-0.08481671565095034,0.22256053192113343,-0.3810950437564824,0.7031327249362191,0.999963851841025,protein_coding
CALU,ENSG00000128595,9618.465186258647,-0.12978607594035624,0.11633405924814139,-1.1156326597658008,0.26457940618233294,0.999963851841025,protein_coding
ILF3,ENSG00000129351,9638.968698331842,-0.01444921896117695,0.1850803020460182,-0.0780699988137274,0.9377723718137608,0.999963851841025,protein_coding
YWHAB,ENSG00000166913,9644.185115420107,0.07948899506884159,0.14076254932669435,0.5647027241909096,0.5722759809967493,0.999963851841025,protein_coding
EIF4H,ENSG00000106682,9593.70058757471,-0.12928660758102614,0.10994923299236443,-1.1758754841882764,0.23964463681034204,0.999963851841025,protein_coding
YBX3,ENSG00000060138,9663.929408119197,0.11249038561466827,0.4132040783757099,0.27223929167607414,0.7854380319399883,0.999963851841025,protein_coding
ANLN,ENSG00000011426,9532.28980942414,0.01968225104405708,0.3398639475959959,0.0579121474439349,0.9538186071019252,0.999963851841025,protein_coding
CD63,ENSG00000135404,9549.687190714436,0.013698270531417072,0.11498217317209074,0.11913386356783531,0.905169302533622,0.999963851841025,protein_coding
RPS27A,ENSG00000143947,9649.884317405766,0.30912399860167655,0.22756704183557078,1.3583865049537138,0.17434107412040747,0.999963851841025,protein_coding
USP9X,ENSG00000124486,9509.161846971374,-0.03880407661929059,0.14585395078456853,-0.2660474838738211,0.7902026395253041,0.999963851841025,protein_coding
ATP2A2,ENSG00000174437,9529.201493881896,-0.02814276808946474,0.13253110675850635,-0.21234839712570672,0.8318352407937852,0.999963851841025,protein_coding
CYP1B1,ENSG00000138061,9473.263298244503,-0.24711860609336533,0.09812749119113971,-2.518342241238086,0.011790869024326012,0.8493995897096228,protein_coding
RPS15,ENSG00000115268,9525.71797480602,0.21212806978135912,0.1419543952210873,1.4943395690635688,0.13508688783177866,0.999963851841025,protein_coding
YWHAE,ENSG00000108953,9412.098588602896,-0.020738725525093277,0.22282141421179358,-0.09307330535736098,0.9258453245998008,0.999963851841025,protein_coding
UGCG,ENSG00000148154,9477.973011516075,0.20996281344157305,0.258933267342295,0.8108761597018517,0.4174367923574392,0.999963851841025,protein_coding
DST,ENSG00000151914,9472.032919895611,0.25002259823387024,0.12446241876533853,2.0088200174324338,0.04455622458131933,0.999963851841025,protein_coding
MKI67,ENSG00000148773,9269.32462449626,-0.1791101353079376,0.41883178085882916,-0.4276421787779954,0.668911652646103,0.999963851841025,protein_coding
SEC61A1,ENSG00000058262,9386.864868068094,-0.09530260163319922,0.3215338888878337,-0.2963998661629266,0.766924727524376,0.999963851841025,protein_coding
RTN4,ENSG00000115310,9491.8028732988,0.363020943124538,0.2596775823827191,1.3979679716422688,0.16212268532522814,0.999963851841025,protein_coding
HNRNPA3,ENSG00000170144,9302.065234992622,0.05802603958712839,0.17076068591130517,0.3398091268927539,0.7340002742275076,0.999963851841025,protein_coding
RPL14,ENSG00000188846,9235.586787765873,-0.11998483891436114,0.2750379192343701,-0.43624835167589227,0.6626565503030313,0.999963851841025,protein_coding
PCNA,ENSG00000132646,9323.783159151506,0.11964204080381252,0.26875249409078555,0.4451755553323238,0.6561928906691623,0.999963851841025,protein_coding
RPS3A,ENSG00000145425,9323.309245401759,0.10700210592763743,0.1413743234516781,0.7568708610953024,0.4491272341996827,0.999963851841025,protein_coding
RANGAP1,ENSG00000100401,9359.888615997412,0.282896785465957,0.182140210068986,1.5531813944807091,0.1203798049493048,0.999963851841025,protein_coding
NORAD,ENSG00000260032,9291.959863545391,0.02121768462984618,0.17537708135897512,0.120983223494387,0.9037043232909528,0.999963851841025,lincRNA
LAMP1,ENSG00000185896,9224.272986178663,0.003846626071783192,0.26049618808209574,0.014766534973521081,0.9882184378923209,0.999963851841025,protein_coding
LASP1,ENSG00000002834,9214.583984148561,0.10211131586720554,0.1602514032399245,0.6371945193785726,0.5239981471593669,0.999963851841025,protein_coding
SMAD3,ENSG00000166949,9175.2372392363,-0.05770766429870937,0.09055459743861806,-0.637269293122596,0.5239494489040821,0.999963851841025,protein_coding
SEPT2,ENSG00000168385,9192.99521825656,0.06651714113186649,0.1307633616817756,0.5086833213552733,0.6109742149829107,0.999963851841025,protein_coding
RPS4X,ENSG00000198034,9159.457270839834,-0.04955918614742875,0.17395123479051713,-0.2849027556896103,0.7757186447078931,0.999963851841025,protein_coding
RPS20,ENSG00000008988,9267.86481310366,0.2720218951128027,0.1835238458863735,1.482215533349392,0.13828295472757957,0.999963851841025,protein_coding
PTBP1,ENSG00000011304,9105.607872014623,-0.10442305500107932,0.18597855657967655,-0.5614790055451506,0.5744710384981875,0.999963851841025,protein_coding
TOP2A,ENSG00000131747,9129.318023380194,0.13210120491228683,0.44772308927997445,0.29505113333496197,0.7679548186793311,0.999963851841025,protein_coding
TRIO,ENSG00000038382,9151.46996407683,0.1330931276529561,0.1536862554485524,0.8660054034403226,0.38648719860501013,0.999963851841025,protein_coding
MARCKS,ENSG00000277443,9203.277705289416,0.34720624929616645,0.2629768516734263,1.3202920602583648,0.1867375254310965,0.999963851841025,protein_coding
RPL37A,ENSG00000197756,9120.876783655658,0.22772229694234455,0.18942540230506408,1.2021740176938067,0.22929611366144562,0.999963851841025,protein_coding
ZBTB38,ENSG00000177311,9054.879191210353,-0.036977552354842645,0.19141302226663218,-0.19318200985998804,0.8468164274080416,0.999963851841025,protein_coding
CAPN2,ENSG00000162909,9104.043148227569,0.21617666124713006,0.08680350753861929,2.4904138942882237,0.012759440894845526,0.8624462426224576,protein_coding
BTF3,ENSG00000145741,9003.588471158515,0.06768402362511323,0.10284396547796663,0.6581234330138107,0.5104588195348556,0.999963851841025,protein_coding
RPL11,ENSG00000142676,8984.09188011824,0.06829902571146956,0.158476136009192,0.43097356757555,0.6664875899840743,0.999963851841025,protein_coding
TK1,ENSG00000167900,8998.902129306089,0.034672419207507334,0.18396478400905125,0.18847313301985785,0.8505057748332145,0.999963851841025,protein_coding
LMNB2,ENSG00000176619,8967.181307180688,0.07799571039129041,0.4289700238878957,0.18182088735336277,0.8557232920036477,0.999963851841025,protein_coding
AP2M1,ENSG00000161203,8917.266358631923,-0.1156800225416683,0.1395021231573288,-0.8292348526567282,0.4069715268747919,0.999963851841025,protein_coding
QSOX1,ENSG00000116260,9051.441542406375,0.3022760838159891,0.18395751512011083,1.6431842081505879,0.10034482621513434,0.999963851841025,protein_coding
RNF213,ENSG00000173821,8957.81320450254,0.2005348244211139,0.10499070694546761,1.9100245179344502,0.05613005657875164,0.999963851841025,protein_coding
RPS5,ENSG00000083845,8901.818768158426,-0.011526923326831797,0.185011665932499,-0.06230376483954998,0.950320930395398,0.999963851841025,protein_coding
MSN,ENSG00000147065,8854.75142588119,-0.059693567413186224,0.13619660095778524,-0.4382897002817898,0.6611762912961043,0.999963851841025,protein_coding
CSE1L,ENSG00000124207,8857.560122822642,-0.012462254315946983,0.11127529188302636,-0.11199480230568545,0.910827527803126,0.999963851841025,protein_coding
COL4A2,ENSG00000134871,8970.616399550867,0.40939654856881125,0.16006218974095374,2.5577342733557673,0.010535656510127169,0.7947561356309173,protein_coding
SPTBN1,ENSG00000115306,8819.562288018898,-0.08662718902891559,0.2012604821719187,-0.4304232410360509,0.6668877921721431,0.999963851841025,protein_coding
RPL41,ENSG00000229117,8827.627929343864,-0.014613146864076006,0.15539166559432338,-0.09404073769455651,0.9250767961076534,0.999963851841025,protein_coding
MICAL2,ENSG00000133816,8822.909134800284,-0.05031680713159665,0.3363608131329284,-0.14959176327032975,0.881086707016139,0.999963851841025,protein_coding
TKT,ENSG00000163931,8751.064479188793,-0.1765185258910401,0.21576370159866715,-0.8181103892042726,0.4132941570838317,0.999963851841025,protein_coding
TIMP2,ENSG00000035862,8785.002517114472,0.05030094618025401,0.13719180642812562,0.3666468682778554,0.7138824433645099,0.999963851841025,protein_coding
HIF1A,ENSG00000100644,8696.977542513616,-0.23027320037275872,0.23876580899460315,-0.9644312196222518,0.33482977637160555,0.999963851841025,protein_coding
PLK2,ENSG00000145632,8686.6843093373791,0.009035631639417879,0.13436990137978613,0.06724446134614154,0.9463870901668909,0.999963851841025,protein_coding
AP2B1,ENSG00000006125,8681.291441848844,-0.003046170558545385,0.15758149953334863,-0.019330762605801518,0.9845772434993854,0.999963851841025,protein_coding
PAM,ENSG00000145730,8746.33839298512,0.20910130138277186,0.25350178852865307,0.8248513850589158,0.40945596948907403,0.999963851841025,protein_coding
MXRA7,ENSG00000182534,8707.920338959057,0.09779234357045526,0.08945793375650231,1.0931656865297,0.2743210597638568,0.999963851841025,protein_coding
EIF3A,ENSG00000107581,8677.071008008388,0.02773371296649944,0.09655830350447121,0.28722245482715225,0.7739419938888525,0.999963851841025,protein_coding
NOTCH2,ENSG00000134250,8645.64248337927,0.020206415526118984,0.19552120412417467,0.10334641511969196,0.9176880388674051,0.999963851841025,protein_coding
RPS24,ENSG00000138326,8621.264800628345,0.04455526693753046,0.18144670383589506,0.24555567004307424,0.8060262087811889,0.999963851841025,protein_coding
CRIM1,ENSG00000150938,8714.06200557453,0.3639389462261301,0.18035368533852883,2.01791799010376,0.043599803105085114,0.999963851841025,protein_coding
COL12A1,ENSG00000111799,8495.2139780044,-0.3226476730405514,0.5026181044191996,-0.641934045359124,0.5209160077009349,0.999963851841025,protein_coding
FOSL2,ENSG00000075426,8625.72875820362,0.03370956422612122,0.12512329384825954,0.269410780274069,0.7876135912930606,0.999963851841025,protein_coding
PPIF,ENSG00000108179,8671.890321926481,0.35704458277386864,0.3373428343026949,1.0584027477918665,0.2898718672544969,0.999963851841025,protein_coding
RPS11,ENSG00000142534,8475.729933411278,-0.17736548020227205,0.32249173224633376,-0.5499845808970764,0.5823299493947316,0.999963851841025,protein_coding
GALNT2,ENSG00000143641,8526.82169492036,-0.043786107859470916,0.11075735143437822,-0.39533364866903137,0.6925966696126691,0.999963851841025,protein_coding
HSPA9,ENSG00000113013,8483.998868409542,-0.12916464324011914,0.2638920272995036,-0.48946019537575514,0.6245159284456522,0.999963851841025,protein_coding
IGF2R,ENSG00000197081,8453.574630252813,-0.07440769018186245,0.15412208272479744,-0.4827840947018986,0.6292490453233162,0.999963851841025,protein_coding
TPM1,ENSG00000140416,8441.692724747445,-0.004380530701826924,0.05829968989353843,-0.07513814755835321,0.9401047962345905,0.999963851841025,protein_coding
EPAS1,ENSG00000116016,8398.245972128854,-0.10348696500624689,0.29816093564877294,-0.34708425093001544,0.7285280248600436,0.999963851841025,protein_coding
SQSTM1,ENSG00000161011,8483.761442156336,0.04943605507859763,0.39564085552419304,0.12495184556483364,0.9005616731349605,0.999963851841025,protein_coding
MT-ND3,ENSG00000198840,8330.473537385613,-0.13282335620602373,0.3912222888820494,-0.3395086629281211,0.7342265721540886,0.999963851841025,protein_coding
RPS12,ENSG00000112306,8422.573078894877,0.15937924181444485,0.12579327485829986,1.2669933427997482,0.20515767028850554,0.999963851841025,protein_coding
NEAT1,ENSG00000245532,8431.428222805545,0.14972917256748788,0.24628746435918258,0.6079447565756928,0.5432241139765455,0.999963851841025,lincRNA
MRFAP1,ENSG00000179010,8465.858630433166,0.28912879546098924,0.24001899323200196,1.2046079835920227,0.2283546732353065,0.999963851841025,protein_coding
IGFBP7,ENSG00000163453,8528.97669726164,0.4150824304845896,0.45537633427440205,0.9115151562410091,0.36202400353742986,0.999963851841025,protein_coding
TNIP1,ENSG00000145901,8306.899271049335,-0.11454970977749279,0.07434801862660793,-1.5407231005413415,0.12338419211557247,0.999963851841025,protein_coding
S100A6,ENSG00000197956,8296.660918081887,-0.13523342570336536,0.3359335332277117,-0.40256006717762743,0.6872718913593445,0.999963851841025,protein_coding
XRCC6,ENSG00000196419,8214.430505780701,-0.05185894839794706,0.17288356853878936,-0.2999645879377578,0.7642041672236883,0.999963851841025,protein_coding
GPI,ENSG00000105220,8089.014158403285,-0.31310568744404565,0.443313228112362,-0.7062854604570609,0.48001063340907335,0.999963851841025,protein_coding
EIF4B,ENSG00000063046,8132.311187558055,0.037888066890758076,0.10504324082546712,0.36069019380038336,0.7183310561590133,0.999963851841025,protein_coding
G3BP1,ENSG00000145907,8104.808843854086,0.06073605157186907,0.15105150960542021,0.402088345429483,0.6876190096271209,0.999963851841025,protein_coding
RPLP2,ENSG00000177600,8078.640705060369,0.042615504248558256,0.11181857983262086,0.3811129090742219,0.703119468942533,0.999963851841025,protein_coding
SERBP1,ENSG00000142864,8066.974848277958,0.14084990765858948,0.16632901361393984,0.8468150240192672,0.39709823269455996,0.999963851841025,protein_coding
SDHA,ENSG00000073578,8049.322671338868,0.042185598456175706,0.10301259535188796,0.40951883905138936,0.6821589443740423,0.999963851841025,protein_coding
NONO,ENSG00000147140,7994.956903819715,-0.11385312013882912,0.08858636136906836,-1.2852217697992405,0.19871479831814196,0.999963851841025,protein_coding
MCL1,ENSG00000143384,8088.738324400398,0.20722953498571456,0.15582898215446694,1.329852329910596,0.1835669303355703,0.999963851841025,protein_coding
FAM129B,ENSG00000136830,8064.757878823694,0.14572288614316298,0.16903077622363832,0.862108601751686,0.38862775838016683,0.999963851841025,protein_coding
XRCC5,ENSG00000079246,7955.337792234891,-0.010624007628847243,0.16751059751708394,-0.06342289852893475,0.9494297535659967,0.999963851841025,protein_coding
RPL23,ENSG00000125691,7928.5432492254395,-0.01678852773403506,0.2907352739364681,-0.057745066522969325,0.9539516956689451,0.999963851841025,protein_coding
GRN,ENSG00000030582,7981.453649812294,0.09966522318483767,0.11551100433774128,0.8628201594839197,0.3882363533941338,0.999963851841025,protein_coding
ARF1,ENSG00000143761,7894.995402359468,-0.053020367895777694,0.13369058622806854,-0.39659013691007355,0.6916697269787633,0.999963851841025,protein_coding
IGFBP4,ENSG00000141753,7981.669549233947,0.22791131359462408,0.3092240261072122,0.7370427080449566,0.4610963779713217,0.999963851841025,protein_coding
SDC4,ENSG00000124145,7946.950044234949,0.028476675276351657,0.14430299281576714,0.19733946414200895,0.8435618985782214,0.999963851841025,protein_coding
GPRC5A,ENSG00000013588,7881.903376180549,0.005639203455557337,0.2301729800983918,0.024499849865726,0.9804539034698163,0.999963851841025,protein_coding
PXDN,ENSG00000130508,7860.272689226072,-0.08339924231722207,0.1197120684351128,-0.6966652853586498,0.48601228865378165,0.999963851841025,protein_coding
LARP1,ENSG00000155506,7853.825819651094,0.01549605747940345,0.1576272171979356,0.09830826017783938,0.9216875192829409,0.999963851841025,protein_coding
FAM20C,ENSG00000177706,7977.116360157542,0.3949218161086051,0.3315287107228812,1.1912145263301586,0.2335693783167098,0.999963851841025,protein_coding
SLC25A3,ENSG00000075415,7870.4091200314615,0.11336522787195977,0.12221427859705927,0.9275939699789512,0.3536182268099168,0.999963851841025,protein_coding
CALM2,ENSG00000143933,7832.591418203371,0.22531812416460695,0.21420849185352658,1.0518636409553594,0.292862115493675,0.999963851841025,protein_coding
RPL12,ENSG00000197958,7774.61614278702,-0.06889672006294408,0.18769514917229976,-0.3670671318186199,0.7135689436014603,0.999963851841025,protein_coding
